,Model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
35,"'Tm', 'Lex', 'Lsa', 'Tr', 'LDA'",0.06650438312089497,0.09664217093033278,0.056664479567722595,0.036915306316290156,0.054479590654412414,0.028481541163650845,0.03251867521269359,0.04856376479317192,0.027874278208382328,0.04300474609920093,0.07083875294243763,0.03615549009006077
36,"'Tm', 'Lex', 'Luhn'",0.07522607062799212,0.0925488599153507,0.06794593856424301,0.0469042482746038,0.060253902348536316,0.03910543162786237,0.03869738426249073,0.0498466303359722,0.034917689434740565,0.056825859372645796,0.07272220237982092,0.050541298636934545
37,"'Tm', 'Lex', 'Luhn', 'LDA'",0.07465463698053212,0.09359235281905073,0.0667897709698549,0.044348882584850126,0.05792652704470546,0.03663119232138814,0.03592947287780042,0.04897120730085737,0.0316147834813789,0.053962163614428536,0.07287026543869853,0.04719606156185444
38,"'Tm', 'Lex', 'Luhn', 'Lsa'",0.07647655077962745,0.10169077623674236,0.06577438626991815,0.04282752514984951,0.06014320996411178,0.03389939688316819,0.03717175679929722,0.050214054175122404,0.03239364423859621,0.053845753526832,0.07527672068055595,0.046119851381908876
39,"'Tm', 'Lex', 'Luhn', 'Lsa', 'LDA'",0.07537852799219087,0.10097638440909505,0.06397199239644027,0.042111492509984014,0.06006383922795328,0.03297565725851732,0.036523161734509056,0.05199283024767089,0.0310312401928734,0.051984161356271714,0.07415160717497096,0.04393071869674756
40,"'Tm', 'Lex', 'Luhn', 'Lsa', 'Tr'",0.0744464726312405,0.09985262524649526,0.06447781285887286,0.043187828064256736,0.061284785606286585,0.03420977778759453,0.03871203007029107,0.05203908101623418,0.03338385650280687,0.0483269624683617,0.07100587701053666,0.04149156663649077
41,"'Tm', 'Lex', 'Luhn', 'Lsa', 'Tr', 'LDA'",0.0747463493261621,0.09990464121347371,0.06544277015668074,0.04062290120055872,0.05792021011916503,0.03222109561544384,0.03501217360478945,0.051691933195101236,0.03022748502710455,0.049363136558433204,0.0710051568587234,0.04299313135806267
42,"'Tm', 'Lex', 'Luhn', 'Tr'",0.07719307098654214,0.10636322319404838,0.06788138039313885,0.04593664385027437,0.06246879036369718,0.037092816243094455,0.0405818033301235,0.05668419169973655,0.03534270115345876,0.056050786083402755,0.08420820361372795,0.046742072895263206
43,"'Tm', 'Lex', 'Luhn', 'Tr', 'LDA'",0.07372924203000564,0.09760363502470315,0.06619807465970957,0.04804254744753058,0.0638931066548981,0.039270225849845485,0.04038426325899274,0.052875154544314164,0.036338602406018515,0.05262258484881005,0.07448388084817864,0.04615971636496066
44,"'Tm', 'Lex', 'Tr'",0.07469261474667382,0.10293611287266162,0.06529438488641298,0.03604533984889995,0.04955776086784029,0.029118495910297536,0.03327890414350971,0.04486578443077366,0.032393038322108485,0.0534731913593058,0.08153991970934037,0.04461276174636914
45,"'Tm', 'Lex', 'Tr', 'LDA'",0.07090326831286982,0.09658111515238377,0.06363745046708232,0.03395813024783723,0.04496665352322779,0.02816923393080165,0.03330000292846025,0.04191721445787877,0.03357258226800322,0.047375048372886475,0.07334185463869844,0.041443184587563554
46,"'Tm', 'Lsa'",0.0658351313606694,0.09227890134730284,0.055417001865354296,0.038498310212065116,0.05874264730660896,0.029203503915753787,0.030224838019968503,0.04606349437661452,0.02557359010069368,0.04845131206641825,0.07079567530466795,0.040716747734799386
47,"'Tm', 'Lsa', 'LDA'",0.06373772041378716,0.09143477384402393,0.053135730789411584,0.036240036781954935,0.05422872348077732,0.027606605666369775,0.02707926112320503,0.04208773505875419,0.0231320626554364,0.043829998743938114,0.06811624594025208,0.03644540559045107
48,"'Tm', 'Lsa', 'Tr'",0.069787046390943,0.10114412490431451,0.060385526445316466,0.03671342054653789,0.05385940309192481,0.028942934729302778,0.03559700405504704,0.051505956026518654,0.03054039268094605,0.04294652161667615,0.0700805787169161,0.03707141845801643
49,"'Tm', 'Lsa', 'Tr', 'LDA'",0.06742403645206478,0.0964394711272934,0.05909234689020997,0.03761338172684128,0.054751356690014207,0.029505752459333914,0.03537767256776591,0.049299097957236124,0.030945312019640514,0.04285188721151792,0.06929466414323258,0.03704828553378561
50,"'Tm', 'Luhn'",0.07487702515642963,0.0925914058631594,0.07021345087311005,0.04661912746086917,0.06053076221029159,0.0388335641525116,0.03862899890933738,0.049973294996087235,0.03593829368534606,0.05652240937473227,0.07200676078876746,0.053373882468743396
51,"'Tm', 'Luhn', 'LDA'",0.07525028518948809,0.09410638464634412,0.06770172326708776,0.046189216479299924,0.06016386076245417,0.038263453979757146,0.03833794708975349,0.04923292374155575,0.034541479843620396,0.0528629015969444,0.07179561561195286,0.04677990093197797
52,"'Tm', 'Luhn', 'Lsa'",0.07562304320192734,0.10114515688615458,0.06540625891819345,0.04207030252577142,0.060050918110861946,0.033077735382190006,0.03744742105902129,0.05249705901927992,0.032379576951314534,0.05179015243445802,0.0712007290135202,0.04547272850974051
53,"'Tm', 'Luhn', 'Lsa', 'LDA'",0.07303506444371685,0.09795761992524339,0.06219706499198352,0.041165328315454365,0.0593948014760205,0.032076748610456764,0.035653786366520786,0.050972975039692975,0.030330004030720902,0.04694762468594638,0.06665086217805448,0.04034961748524605
54,"'Tm', 'Luhn', 'Lsa', 'Tr'",0.07611713464822975,0.09814692091505664,0.06750906870391195,0.04357349862934371,0.061369027601542336,0.03474296799864125,0.0422308496613621,0.056750810285714035,0.03636374542567059,0.052313696752454814,0.07304814937874589,0.04597652495166643
55,"'Tm', 'Luhn', 'Lsa', 'Tr', 'LDA'",0.07457014758240052,0.09731353197888602,0.06536772303993411,0.0399124713885325,0.05750166968744448,0.03146866384322687,0.03527748306172385,0.05218537589638316,0.030063740722100333,0.04842018762908154,0.07146984286897734,0.04157976355859486
56,"'Tm', 'Luhn', 'Tr'",0.07948139482436722,0.1071880807884933,0.06941240806669238,0.04569087811680912,0.061636982852357754,0.03699599550641445,0.04142721245434682,0.056563155564164615,0.036935019612271296,0.05482845135524242,0.08028375516307833,0.046824984948481634
57,"'Tm', 'Luhn', 'Tr', 'LDA'",0.07232254278601839,0.09951726833919346,0.06640281061806588,0.04223827358355392,0.0572752960234556,0.034532714921110604,0.03801508326771183,0.052311415939435744,0.03515683377371898,0.05007928536525891,0.07662294702397121,0.04451353960688066
58,"'Tm', 'Tr'",0.07150016316997698,0.09803362805491761,0.06494853687632915,0.03632465258799178,0.04763914874247652,0.030316529837416728,0.0350050328195109,0.047464932744348556,0.034571495453224764,0.05214233380172756,0.07790366775363074,0.04552439120993779
59,"'Tm', 'Tr', 'LDA'",0.07023047771445101,0.09553091252692476,0.06344064615927539,0.03471994433426512,0.04471696787922965,0.029342982475668283,0.034085455746398874,0.04413446973103581,0.03420295644545847,0.05108285783275738,0.07572301323932212,0.044869549640363875
60,"'Tm',",0.07257361620798254,0.09581228322621936,0.06407309735043261,0.039722010028116136,0.05517779190010806,0.031774379705570316,0.033950866602858704,0.044847892452676175,0.030611764110393156,0.04693142344107702,0.06792602306869641,0.04114940581941349
61,"'Tr', 'LDA'",0.07366602753365117,0.0949768190969783,0.076227100241123,0.03517483932882296,0.042063886736438016,0.030757778739925034,0.04008786073132594,0.05349774498959401,0.04340972024854269,0.05554879743321718,0.07076533477899315,0.0563091305833853
62,"'Tr',",0.08538795725792281,0.10547848909722797,0.08285356207325639,0.03857030515456563,0.043390817521830195,0.03633396213018907,0.04953797866069259,0.061749287150966226,0.0659604552912883,0.06382409749537624,0.07869358226173465,0.06487500334795492
