,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
126,tensor(0.2426),tensor(0.8684),tensor(0.1410),tensor(0.1926),tensor(0.7027),tensor(0.1116),tensor(0.2059),tensor(0.7368),tensor(0.1197),tensor(0.2132),tensor(0.7632),tensor(0.1239)
127,tensor(0.3379),tensor(0.7872),tensor(0.2151),tensor(0.2673),tensor(0.6304),tensor(0.1696),tensor(0.3105),tensor(0.7234),tensor(0.1977),tensor(0.3105),tensor(0.7234),tensor(0.1977)
128,tensor(0.4878),tensor(0.7143),tensor(0.3704),tensor(0.4132),tensor(0.6098),tensor(0.3125),tensor(0.4553),tensor(0.6667),tensor(0.3457),tensor(0.4715),tensor(0.6905),tensor(0.3580)
129,tensor(0.2348),tensor(0.6923),tensor(0.1414),tensor(0.1667),tensor(0.5000),tensor(0.1000),tensor(0.2000),tensor(0.5897),tensor(0.1204),tensor(0.2000),tensor(0.5897),tensor(0.1204)
130,tensor(0.1660),tensor(0.7000),tensor(0.0942),tensor(0.1195),tensor(0.5172),tensor(0.0676),tensor(0.1423),tensor(0.6000),tensor(0.0807),tensor(0.1502),tensor(0.6333),tensor(0.0852)
131,tensor(0.4662),tensor(1.),tensor(0.3039),tensor(0.4427),tensor(0.9667),tensor(0.2871),tensor(0.4662),tensor(1.),tensor(0.3039),tensor(0.4662),tensor(1.),tensor(0.3039)
132,tensor(0.3135),tensor(0.6744),tensor(0.2042),tensor(0.2186),tensor(0.4762),tensor(0.1418),tensor(0.2378),tensor(0.5116),tensor(0.1549),tensor(0.2703),tensor(0.5814),tensor(0.1761)
133,tensor(0.2870),tensor(0.6735),tensor(0.1823),tensor(0.2193),tensor(0.5208),tensor(0.1389),tensor(0.2783),tensor(0.6531),tensor(0.1768),tensor(0.2783),tensor(0.6531),tensor(0.1768)
134,tensor(0.1857),tensor(0.4314),tensor(0.1183),tensor(0.0255),tensor(0.0600),tensor(0.0162),tensor(0.1013),tensor(0.2353),tensor(0.0645),tensor(0.1013),tensor(0.2353),tensor(0.0645)
135,tensor(0.2426),tensor(1.),tensor(0.1381),tensor(0.2296),tensor(0.9688),tensor(0.1303),tensor(0.2426),tensor(1.),tensor(0.1381),tensor(0.2426),tensor(1.),tensor(0.1381)
136,tensor(0.1987),tensor(0.3488),tensor(0.1389),tensor(0.0537),tensor(0.0952),tensor(0.0374),tensor(0.1060),tensor(0.1860),tensor(0.0741),tensor(0.1192),tensor(0.2093),tensor(0.0833)
137,tensor(0.5397),tensor(1.),tensor(0.3696),tensor(0.5241),tensor(0.9800),tensor(0.3577),tensor(0.4339),tensor(0.8039),tensor(0.2971),tensor(0.5185),tensor(0.9608),tensor(0.3551)
138,tensor(0.1556),tensor(0.3590),tensor(0.0993),tensor(0.),tensor(0.),tensor(0.),tensor(0.1111),tensor(0.2564),tensor(0.0709),tensor(0.1111),tensor(0.2564),tensor(0.0709)
139,tensor(0.2538),tensor(1.),tensor(0.1454),tensor(0.2403),tensor(0.9688),tensor(0.1372),tensor(0.2308),tensor(0.9091),tensor(0.1322),tensor(0.2308),tensor(0.9091),tensor(0.1322)
140,tensor(0.4186),tensor(1.),tensor(0.2647),tensor(0.4000),tensor(0.9714),tensor(0.2519),tensor(0.3023),tensor(0.7222),tensor(0.1912),tensor(0.4186),tensor(1.),tensor(0.2647)
141,tensor(0.3390),tensor(0.9091),tensor(0.2083),tensor(0.3086),tensor(0.8438),tensor(0.1888),tensor(0.3390),tensor(0.9091),tensor(0.2083),tensor(0.3390),tensor(0.9091),tensor(0.2083)
142,tensor(0.2240),tensor(0.4000),tensor(0.1556),tensor(0.1626),tensor(0.2941),tensor(0.1124),tensor(0.1760),tensor(0.3143),tensor(0.1222),tensor(0.1760),tensor(0.3143),tensor(0.1222)
143,tensor(0.3906),tensor(0.7353),tensor(0.2660),tensor(0.3333),tensor(0.6364),tensor(0.2258),tensor(0.3906),tensor(0.7353),tensor(0.2660),tensor(0.3594),tensor(0.6765),tensor(0.2447)
144,tensor(0.3478),tensor(0.4848),tensor(0.2712),tensor(0.2308),tensor(0.3231),tensor(0.1795),tensor(0.2826),tensor(0.3939),tensor(0.2203),tensor(0.2826),tensor(0.3939),tensor(0.2203)
145,tensor(0.1538),tensor(0.7609),tensor(0.0856),tensor(0.1148),tensor(0.5778),tensor(0.0637),tensor(0.1319),tensor(0.6522),tensor(0.0733),tensor(0.1407),tensor(0.6957),tensor(0.0782)
146,tensor(0.1778),tensor(0.3000),tensor(0.1263),tensor(0.0301),tensor(0.0513),tensor(0.0213),tensor(0.1185),tensor(0.2000),tensor(0.0842),tensor(0.1185),tensor(0.2000),tensor(0.0842)
147,tensor(0.3681),tensor(0.6667),tensor(0.2542),tensor(0.2981),tensor(0.5455),tensor(0.2051),tensor(0.3436),tensor(0.6222),tensor(0.2373),tensor(0.3558),tensor(0.6444),tensor(0.2458)
148,tensor(0.1337),tensor(0.4783),tensor(0.0777),tensor(0.0061),tensor(0.0222),tensor(0.0035),tensor(0.0729),tensor(0.2609),tensor(0.0424),tensor(0.0851),tensor(0.3043),tensor(0.0495)
149,tensor(0.3905),tensor(1.),tensor(0.2426),tensor(0.3750),tensor(0.9750),tensor(0.2321),tensor(0.2762),tensor(0.7073),tensor(0.1716),tensor(0.2857),tensor(0.7317),tensor(0.1775)
150,tensor(0.3953),tensor(1.),tensor(0.2464),tensor(0.3882),tensor(1.),tensor(0.2409),tensor(0.3953),tensor(1.),tensor(0.2464),tensor(0.3953),tensor(1.),tensor(0.2464)
151,tensor(0.2688),tensor(0.7353),tensor(0.1645),tensor(0.2283),tensor(0.6364),tensor(0.1391),tensor(0.2151),tensor(0.5882),tensor(0.1316),tensor(0.2688),tensor(0.7353),tensor(0.1645)
152,tensor(0.1739),tensor(0.5882),tensor(0.1020),tensor(0.0614),tensor(0.2121),tensor(0.0359),tensor(0.1304),tensor(0.4412),tensor(0.0765),tensor(0.1478),tensor(0.5000),tensor(0.0867)
153,tensor(0.3455),tensor(0.8837),tensor(0.2147),tensor(0.2752),tensor(0.7143),tensor(0.1705),tensor(0.3000),tensor(0.7674),tensor(0.1864),tensor(0.3000),tensor(0.7674),tensor(0.1864)
154,tensor(0.2658),tensor(0.6364),tensor(0.1680),tensor(0.1923),tensor(0.4688),tensor(0.1210),tensor(0.2532),tensor(0.6061),tensor(0.1600),tensor(0.2278),tensor(0.5455),tensor(0.1440)
155,tensor(0.6211),tensor(1.),tensor(0.4504),tensor(0.6170),tensor(1.),tensor(0.4462),tensor(0.6211),tensor(1.),tensor(0.4504),tensor(0.6211),tensor(1.),tensor(0.4504)
156,tensor(0.3882),tensor(0.5690),tensor(0.2946),tensor(0.2619),tensor(0.3860),tensor(0.1982),tensor(0.2824),tensor(0.4138),tensor(0.2143),tensor(0.3412),tensor(0.5000),tensor(0.2589)
157,tensor(0.2241),tensor(0.2241),tensor(0.2241),tensor(0.),tensor(0.),tensor(0.),tensor(0.1379),tensor(0.1379),tensor(0.1379),tensor(0.1379),tensor(0.1379),tensor(0.1379)
158,tensor(0.1583),tensor(0.5500),tensor(0.0924),tensor(0.0386),tensor(0.1356),tensor(0.0225),tensor(0.0911),tensor(0.3167),tensor(0.0532),tensor(0.0959),tensor(0.3333),tensor(0.0560)
159,tensor(0.5179),tensor(0.9355),tensor(0.3580),tensor(0.4775),tensor(0.8689),tensor(0.3292),tensor(0.3661),tensor(0.6613),tensor(0.2531),tensor(0.3661),tensor(0.6613),tensor(0.2531)
160,tensor(0.2553),tensor(0.8889),tensor(0.1491),tensor(0.1935),tensor(0.6923),tensor(0.1125),tensor(0.2234),tensor(0.7778),tensor(0.1304),tensor(0.2234),tensor(0.7778),tensor(0.1304)
161,tensor(0.5101),tensor(1.),tensor(0.3423),tensor(0.5034),tensor(1.),tensor(0.3364),tensor(0.5101),tensor(1.),tensor(0.3423),tensor(0.5101),tensor(1.),tensor(0.3423)
162,tensor(0.5037),tensor(1.),tensor(0.3366),tensor(0.4925),tensor(0.9851),tensor(0.3284),tensor(0.5037),tensor(1.),tensor(0.3366),tensor(0.5037),tensor(1.),tensor(0.3366)
163,tensor(0.3178),tensor(1.),tensor(0.1889),tensor(0.3113),tensor(1.),tensor(0.1844),tensor(0.3178),tensor(1.),tensor(0.1889),tensor(0.3178),tensor(1.),tensor(0.1889)
164,tensor(0.2513),tensor(0.6250),tensor(0.1572),tensor(0.1726),tensor(0.4359),tensor(0.1076),tensor(0.2111),tensor(0.5250),tensor(0.1321),tensor(0.2312),tensor(0.5750),tensor(0.1447)
165,tensor(0.5654),tensor(1.),tensor(0.3942),tensor(0.5503),tensor(0.9811),tensor(0.3824),tensor(0.3455),tensor(0.6111),tensor(0.2409),tensor(0.5654),tensor(1.),tensor(0.3942)
166,tensor(0.3497),tensor(0.6944),tensor(0.2336),tensor(0.2837),tensor(0.5714),tensor(0.1887),tensor(0.3077),tensor(0.6111),tensor(0.2056),tensor(0.3217),tensor(0.6389),tensor(0.2150)
167,tensor(0.4372),tensor(0.8000),tensor(0.3008),tensor(0.3867),tensor(0.7143),tensor(0.2652),tensor(0.4262),tensor(0.7800),tensor(0.2932),tensor(0.4262),tensor(0.7800),tensor(0.2932)
168,tensor(0.5070),tensor(0.6923),tensor(0.4000),tensor(0.4714),tensor(0.6471),tensor(0.3708),tensor(0.4930),tensor(0.6731),tensor(0.3889),tensor(0.4789),tensor(0.6538),tensor(0.3778)
169,tensor(0.3727),tensor(0.5357),tensor(0.2857),tensor(0.0881),tensor(0.1273),tensor(0.0673),tensor(0.1988),tensor(0.2857),tensor(0.1524),tensor(0.1988),tensor(0.2857),tensor(0.1524)
170,tensor(0.4815),tensor(0.7500),tensor(0.3545),tensor(0.4125),tensor(0.6471),tensor(0.3028),tensor(0.4691),tensor(0.7308),tensor(0.3455),tensor(0.4691),tensor(0.7308),tensor(0.3455)
171,tensor(0.1833),tensor(0.4400),tensor(0.1158),tensor(0.0336),tensor(0.0816),tensor(0.0212),tensor(0.1000),tensor(0.2400),tensor(0.0632),tensor(0.1083),tensor(0.2600),tensor(0.0684)
172,tensor(0.1509),tensor(0.3902),tensor(0.0936),tensor(0.0190),tensor(0.0500),tensor(0.0118),tensor(0.0849),tensor(0.2195),tensor(0.0526),tensor(0.0943),tensor(0.2439),tensor(0.0585)
173,tensor(0.1852),tensor(0.5172),tensor(0.1128),tensor(0.1500),tensor(0.4286),tensor(0.0909),tensor(0.1481),tensor(0.4138),tensor(0.0902),tensor(0.1481),tensor(0.4138),tensor(0.0902)
174,tensor(0.4559),tensor(0.8378),tensor(0.3131),tensor(0.2985),tensor(0.5556),tensor(0.2041),tensor(0.2941),tensor(0.5405),tensor(0.2020),tensor(0.2941),tensor(0.5405),tensor(0.2020)
175,tensor(0.2449),tensor(0.4138),tensor(0.1739),tensor(0.0206),tensor(0.0351),tensor(0.0146),tensor(0.1429),tensor(0.2414),tensor(0.1014),tensor(0.1429),tensor(0.2414),tensor(0.1014)
176,tensor(0.1383),tensor(0.3421),tensor(0.0867),tensor(0.0215),tensor(0.0541),tensor(0.0134),tensor(0.1064),tensor(0.2632),tensor(0.0667),tensor(0.0851),tensor(0.2105),tensor(0.0533)
177,tensor(0.2803),tensor(0.6286),tensor(0.1803),tensor(0.1677),tensor(0.3824),tensor(0.1074),tensor(0.2166),tensor(0.4857),tensor(0.1393),tensor(0.2166),tensor(0.4857),tensor(0.1393)
178,tensor(0.1345),tensor(0.1739),tensor(0.1096),tensor(0.),tensor(0.),tensor(0.),tensor(0.0840),tensor(0.1087),tensor(0.0685),tensor(0.1008),tensor(0.1304),tensor(0.0822)
179,tensor(0.3768),tensor(0.7358),tensor(0.2532),tensor(0.2341),tensor(0.4615),tensor(0.1569),tensor(0.2802),tensor(0.5472),tensor(0.1883),tensor(0.2802),tensor(0.5472),tensor(0.1883)
180,tensor(0.2559),tensor(0.8444),tensor(0.1508),tensor(0.1966),tensor(0.6591),tensor(0.1155),tensor(0.2155),tensor(0.7111),tensor(0.1270),tensor(0.2290),tensor(0.7556),tensor(0.1349)
181,tensor(0.3625),tensor(0.6170),tensor(0.2566),tensor(0.2911),tensor(0.5000),tensor(0.2054),tensor(0.3000),tensor(0.5106),tensor(0.2124),tensor(0.3125),tensor(0.5319),tensor(0.2212)
182,tensor(0.2276),tensor(1.),tensor(0.1284),tensor(0.2190),tensor(0.9783),tensor(0.1233),tensor(0.2276),tensor(1.),tensor(0.1284),tensor(0.2276),tensor(1.),tensor(0.1284)
183,tensor(0.5025),tensor(1.),tensor(0.3355),tensor(0.4876),tensor(0.9800),tensor(0.3245),tensor(0.5025),tensor(1.),tensor(0.3355),tensor(0.5025),tensor(1.),tensor(0.3355)
184,tensor(0.4000),tensor(0.7083),tensor(0.2787),tensor(0.2976),tensor(0.5319),tensor(0.2066),tensor(0.3059),tensor(0.5417),tensor(0.2131),tensor(0.3647),tensor(0.6458),tensor(0.2541)
185,tensor(0.5612),tensor(1.),tensor(0.3900),tensor(0.5547),tensor(1.),tensor(0.3838),tensor(0.5612),tensor(1.),tensor(0.3900),tensor(0.5612),tensor(1.),tensor(0.3900)
186,tensor(0.2484),tensor(0.5882),tensor(0.1575),tensor(0.1635),tensor(0.3939),tensor(0.1032),tensor(0.2236),tensor(0.5294),tensor(0.1417),tensor(0.2236),tensor(0.5294),tensor(0.1417)
187,tensor(0.1956),tensor(0.5641),tensor(0.1183),tensor(0.1166),tensor(0.3421),tensor(0.0703),tensor(0.1600),tensor(0.4615),tensor(0.0968),tensor(0.1689),tensor(0.4872),tensor(0.1022)
188,tensor(0.2059),tensor(0.4468),tensor(0.1338),tensor(0.0594),tensor(0.1304),tensor(0.0385),tensor(0.1275),tensor(0.2766),tensor(0.0828),tensor(0.1275),tensor(0.2766),tensor(0.0828)
189,tensor(0.3855),tensor(1.),tensor(0.2388),tensor(0.3780),tensor(1.),tensor(0.2331),tensor(0.3855),tensor(1.),tensor(0.2388),tensor(0.3855),tensor(1.),tensor(0.2388)
190,tensor(0.2151),tensor(0.8182),tensor(0.1239),tensor(0.1526),tensor(0.5938),tensor(0.0876),tensor(0.1833),tensor(0.6970),tensor(0.1055),tensor(0.1833),tensor(0.6970),tensor(0.1055)
191,tensor(0.3399),tensor(0.6324),tensor(0.2324),tensor(0.1912),tensor(0.3582),tensor(0.1304),tensor(0.2609),tensor(0.4853),tensor(0.1784),tensor(0.2530),tensor(0.4706),tensor(0.1730)
192,tensor(0.2838),tensor(0.6774),tensor(0.1795),tensor(0.1781),tensor(0.4333),tensor(0.1121),tensor(0.1757),tensor(0.4194),tensor(0.1111),tensor(0.2162),tensor(0.5161),tensor(0.1368)
193,tensor(0.3091),tensor(0.5152),tensor(0.2208),tensor(0.0926),tensor(0.1562),tensor(0.0658),tensor(0.2182),tensor(0.3636),tensor(0.1558),tensor(0.2182),tensor(0.3636),tensor(0.1558)
194,tensor(0.1583),tensor(0.4419),tensor(0.0964),tensor(0.0336),tensor(0.0952),tensor(0.0204),tensor(0.1083),tensor(0.3023),tensor(0.0660),tensor(0.1000),tensor(0.2791),tensor(0.0609)
195,tensor(0.3933),tensor(0.7778),tensor(0.2632),tensor(0.3182),tensor(0.6364),tensor(0.2121),tensor(0.3708),tensor(0.7333),tensor(0.2481),tensor(0.3708),tensor(0.7333),tensor(0.2481)
196,tensor(0.2778),tensor(0.7407),tensor(0.1709),tensor(0.1972),tensor(0.5385),tensor(0.1207),tensor(0.2222),tensor(0.5926),tensor(0.1368),tensor(0.2222),tensor(0.5926),tensor(0.1368)
197,tensor(0.5408),tensor(1.),tensor(0.3706),tensor(0.5258),tensor(0.9808),tensor(0.3592),tensor(0.3673),tensor(0.6792),tensor(0.2517),tensor(0.3673),tensor(0.6792),tensor(0.2517)
198,tensor(0.1047),tensor(0.6250),tensor(0.0571),tensor(0.0741),tensor(0.4667),tensor(0.0402),tensor(0.0838),tensor(0.5000),tensor(0.0457),tensor(0.0942),tensor(0.5625),tensor(0.0514)
199,tensor(0.2867),tensor(1.),tensor(0.1673),tensor(0.2746),tensor(0.9750),tensor(0.1598),tensor(0.2867),tensor(1.),tensor(0.1673),tensor(0.2867),tensor(1.),tensor(0.1673)
200,tensor(0.1268),tensor(0.3000),tensor(0.0804),tensor(0.0143),tensor(0.0345),tensor(0.0090),tensor(0.0704),tensor(0.1667),tensor(0.0446),tensor(0.0704),tensor(0.1667),tensor(0.0446)
201,tensor(0.1333),tensor(0.4062),tensor(0.0798),tensor(0.0207),tensor(0.0645),tensor(0.0123),tensor(0.0821),tensor(0.2500),tensor(0.0491),tensor(0.0821),tensor(0.2500),tensor(0.0491)
202,tensor(0.3298),tensor(0.6078),tensor(0.2263),tensor(0.2473),tensor(0.4600),tensor(0.1691),tensor(0.2553),tensor(0.4706),tensor(0.1752),tensor(0.3191),tensor(0.5882),tensor(0.2190)
203,tensor(0.1017),tensor(0.5455),tensor(0.0561),tensor(0.0085),tensor(0.0476),tensor(0.0047),tensor(0.0847),tensor(0.4545),tensor(0.0467),tensor(0.1017),tensor(0.5455),tensor(0.0561)
204,tensor(0.1419),tensor(0.2973),tensor(0.0932),tensor(0.),tensor(0.),tensor(0.),tensor(0.1032),tensor(0.2162),tensor(0.0678),tensor(0.1032),tensor(0.2162),tensor(0.0678)
205,tensor(0.0851),tensor(0.2105),tensor(0.0533),tensor(0.),tensor(0.),tensor(0.),tensor(0.0532),tensor(0.1316),tensor(0.0333),tensor(0.0745),tensor(0.1842),tensor(0.0467)
206,tensor(0.4476),tensor(0.9038),tensor(0.2975),tensor(0.3558),tensor(0.7255),tensor(0.2357),tensor(0.3238),tensor(0.6538),tensor(0.2152),tensor(0.4286),tensor(0.8654),tensor(0.2848)
207,tensor(0.3558),tensor(0.6905),tensor(0.2397),tensor(0.2857),tensor(0.5610),tensor(0.1917),tensor(0.2945),tensor(0.5714),tensor(0.1983),tensor(0.3558),tensor(0.6905),tensor(0.2397)
208,tensor(0.1839),tensor(0.7273),tensor(0.1053),tensor(0.1081),tensor(0.4375),tensor(0.0617),tensor(0.1073),tensor(0.4242),tensor(0.0614),tensor(0.1456),tensor(0.5758),tensor(0.0833)
209,tensor(0.2009),tensor(0.5500),tensor(0.1229),tensor(0.0737),tensor(0.2051),tensor(0.0449),tensor(0.1370),tensor(0.3750),tensor(0.0838),tensor(0.1370),tensor(0.3750),tensor(0.0838)
210,tensor(0.4177),tensor(0.6735),tensor(0.3028),tensor(0.3718),tensor(0.6042),tensor(0.2685),tensor(0.4051),tensor(0.6531),tensor(0.2936),tensor(0.4051),tensor(0.6531),tensor(0.2936)
211,tensor(0.3261),tensor(0.6818),tensor(0.2143),tensor(0.2527),tensor(0.5349),tensor(0.1655),tensor(0.2935),tensor(0.6136),tensor(0.1929),tensor(0.2826),tensor(0.5909),tensor(0.1857)
212,tensor(0.3568),tensor(1.),tensor(0.2171),tensor(0.3507),tensor(1.),tensor(0.2126),tensor(0.3568),tensor(1.),tensor(0.2171),tensor(0.3568),tensor(1.),tensor(0.2171)
213,tensor(0.3743),tensor(0.6250),tensor(0.2672),tensor(0.2595),tensor(0.4364),tensor(0.1846),tensor(0.2674),tensor(0.4464),tensor(0.1908),tensor(0.3209),tensor(0.5357),tensor(0.2290)
214,tensor(0.4110),tensor(1.),tensor(0.2586),tensor(0.4000),tensor(0.9831),tensor(0.2511),tensor(0.2329),tensor(0.5667),tensor(0.1466),tensor(0.2329),tensor(0.5667),tensor(0.1466)
215,tensor(0.2079),tensor(0.4468),tensor(0.1355),tensor(0.0300),tensor(0.0652),tensor(0.0195),tensor(0.1386),tensor(0.2979),tensor(0.0903),tensor(0.1782),tensor(0.3830),tensor(0.1161)
216,tensor(0.4470),tensor(1.),tensor(0.2878),tensor(0.4380),tensor(0.9870),tensor(0.2815),tensor(0.3381),tensor(0.7564),tensor(0.2177),tensor(0.3553),tensor(0.7949),tensor(0.2288)
217,tensor(0.1452),tensor(0.3214),tensor(0.0938),tensor(0.),tensor(0.),tensor(0.),tensor(0.1290),tensor(0.2857),tensor(0.0833),tensor(0.1452),tensor(0.3214),tensor(0.0938)
218,tensor(0.3378),tensor(0.8065),tensor(0.2137),tensor(0.2740),tensor(0.6667),tensor(0.1724),tensor(0.2973),tensor(0.7097),tensor(0.1880),tensor(0.2973),tensor(0.7097),tensor(0.1880)
219,tensor(0.1546),tensor(0.3478),tensor(0.0994),tensor(0.0098),tensor(0.0222),tensor(0.0063),tensor(0.0870),tensor(0.1957),tensor(0.0559),tensor(0.0966),tensor(0.2174),tensor(0.0621)
220,tensor(0.2785),tensor(0.7333),tensor(0.1719),tensor(0.2308),tensor(0.6207),tensor(0.1417),tensor(0.2658),tensor(0.7000),tensor(0.1641),tensor(0.2658),tensor(0.7000),tensor(0.1641)
221,tensor(0.1667),tensor(0.7407),tensor(0.0939),tensor(0.1176),tensor(0.5385),tensor(0.0660),tensor(0.1500),tensor(0.6667),tensor(0.0845),tensor(0.1583),tensor(0.7037),tensor(0.0892)
222,tensor(0.3267),tensor(0.5690),tensor(0.2292),tensor(0.2800),tensor(0.4912),tensor(0.1958),tensor(0.3168),tensor(0.5517),tensor(0.2222),tensor(0.3267),tensor(0.5690),tensor(0.2292)
223,tensor(0.3113),tensor(0.8163),tensor(0.1923),tensor(0.2667),tensor(0.7083),tensor(0.1643),tensor(0.2879),tensor(0.7551),tensor(0.1779),tensor(0.3113),tensor(0.8163),tensor(0.1923)
224,tensor(0.3467),tensor(0.6190),tensor(0.2407),tensor(0.1892),tensor(0.3415),tensor(0.1308),tensor(0.2000),tensor(0.3571),tensor(0.1389),tensor(0.2000),tensor(0.3571),tensor(0.1389)
225,tensor(0.4824),tensor(1.),tensor(0.3179),tensor(0.4670),tensor(0.9787),tensor(0.3067),tensor(0.4824),tensor(1.),tensor(0.3179),tensor(0.4824),tensor(1.),tensor(0.3179)
226,tensor(0.3103),tensor(0.6667),tensor(0.2022),tensor(0.2632),tensor(0.5769),tensor(0.1705),tensor(0.2759),tensor(0.5926),tensor(0.1798),tensor(0.2759),tensor(0.5926),tensor(0.1798)
227,tensor(0.4314),tensor(0.8049),tensor(0.2946),tensor(0.3974),tensor(0.7500),tensor(0.2703),tensor(0.4314),tensor(0.8049),tensor(0.2946),tensor(0.4314),tensor(0.8049),tensor(0.2946)
228,tensor(0.1423),tensor(0.5000),tensor(0.0829),tensor(0.0169),tensor(0.0606),tensor(0.0098),tensor(0.0837),tensor(0.2941),tensor(0.0488),tensor(0.0837),tensor(0.2941),tensor(0.0488)
229,tensor(0.3478),tensor(0.8000),tensor(0.2222),tensor(0.2206),tensor(0.5172),tensor(0.1402),tensor(0.3043),tensor(0.7000),tensor(0.1944),tensor(0.3043),tensor(0.7000),tensor(0.1944)
230,tensor(0.3665),tensor(0.5738),tensor(0.2692),tensor(0.2751),tensor(0.4333),tensor(0.2016),tensor(0.3037),tensor(0.4754),tensor(0.2231),tensor(0.3037),tensor(0.4754),tensor(0.2231)
231,tensor(0.3976),tensor(0.8250),tensor(0.2619),tensor(0.2927),tensor(0.6154),tensor(0.1920),tensor(0.3494),tensor(0.7250),tensor(0.2302),tensor(0.3735),tensor(0.7750),tensor(0.2460)
232,tensor(0.5405),tensor(0.6667),tensor(0.4545),tensor(0.4220),tensor(0.5227),tensor(0.3538),tensor(0.4144),tensor(0.5111),tensor(0.3485),tensor(0.4144),tensor(0.5111),tensor(0.3485)
233,tensor(0.1778),tensor(0.2353),tensor(0.1429),tensor(0.0301),tensor(0.0400),tensor(0.0241),tensor(0.1185),tensor(0.1569),tensor(0.0952),tensor(0.1185),tensor(0.1569),tensor(0.0952)
234,tensor(0.1898),tensor(0.3611),tensor(0.1287),tensor(0.0296),tensor(0.0571),tensor(0.0200),tensor(0.1314),tensor(0.2500),tensor(0.0891),tensor(0.1606),tensor(0.3056),tensor(0.1089)
235,tensor(0.4630),tensor(1.),tensor(0.3012),tensor(0.4579),tensor(1.),tensor(0.2970),tensor(0.3148),tensor(0.6800),tensor(0.2048),tensor(0.3426),tensor(0.7400),tensor(0.2229)
236,tensor(0.4262),tensor(0.7879),tensor(0.2921),tensor(0.3500),tensor(0.6562),tensor(0.2386),tensor(0.4098),tensor(0.7576),tensor(0.2809),tensor(0.4098),tensor(0.7576),tensor(0.2809)
237,tensor(0.4318),tensor(1.),tensor(0.2754),tensor(0.4138),tensor(0.9730),tensor(0.2628),tensor(0.2614),tensor(0.6053),tensor(0.1667),tensor(0.2614),tensor(0.6053),tensor(0.1667)
238,tensor(0.1635),tensor(0.3023),tensor(0.1121),tensor(0.0127),tensor(0.0238),tensor(0.0087),tensor(0.1132),tensor(0.2093),tensor(0.0776),tensor(0.1132),tensor(0.2093),tensor(0.0776)
239,tensor(0.3743),tensor(0.6250),tensor(0.2672),tensor(0.2595),tensor(0.4364),tensor(0.1846),tensor(0.2674),tensor(0.4464),tensor(0.1908),tensor(0.3209),tensor(0.5357),tensor(0.2290)
240,tensor(0.1828),tensor(0.8718),tensor(0.1021),tensor(0.1514),tensor(0.7368),tensor(0.0843),tensor(0.1559),tensor(0.7436),tensor(0.0871),tensor(0.1720),tensor(0.8205),tensor(0.0961)
241,tensor(0.2293),tensor(0.9231),tensor(0.1309),tensor(0.2051),tensor(0.8421),tensor(0.1168),tensor(0.2229),tensor(0.8974),tensor(0.1273),tensor(0.2229),tensor(0.8974),tensor(0.1273)
242,tensor(0.1759),tensor(1.),tensor(0.0964),tensor(0.1667),tensor(0.9706),tensor(0.0912),tensor(0.1407),tensor(0.8000),tensor(0.0771),tensor(0.1407),tensor(0.8000),tensor(0.0771)
243,tensor(0.2333),tensor(1.),tensor(0.1321),tensor(0.2185),tensor(0.9630),tensor(0.1232),tensor(0.2333),tensor(1.),tensor(0.1321),tensor(0.2333),tensor(1.),tensor(0.1321)
244,tensor(0.1580),tensor(1.),tensor(0.0858),tensor(0.1406),tensor(0.9118),tensor(0.0762),tensor(0.1535),tensor(0.9714),tensor(0.0833),tensor(0.1490),tensor(0.9429),tensor(0.0809)
245,tensor(0.0552),tensor(0.3333),tensor(0.0301),tensor(0.),tensor(0.),tensor(0.),tensor(0.0442),tensor(0.2667),tensor(0.0241),tensor(0.0442),tensor(0.2667),tensor(0.0241)
246,tensor(0.3143),tensor(0.7333),tensor(0.2000),tensor(0.2174),tensor(0.5172),tensor(0.1376),tensor(0.2714),tensor(0.6333),tensor(0.1727),tensor(0.2714),tensor(0.6333),tensor(0.1727)
247,tensor(0.2088),tensor(0.3958),tensor(0.1418),tensor(0.0444),tensor(0.0851),tensor(0.0301),tensor(0.1209),tensor(0.2292),tensor(0.0821),tensor(0.1209),tensor(0.2292),tensor(0.0821)
