,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
1168,tensor(0.2260),tensor(0.1515),tensor(0.4444),tensor(0.0686),tensor(0.0458),tensor(0.1364),tensor(0.1130),tensor(0.0758),tensor(0.2222),tensor(0.1469),tensor(0.0985),tensor(0.2889)
1169,tensor(0.1643),tensor(0.0919),tensor(0.7736),tensor(0.0684),tensor(0.0382),tensor(0.3269),tensor(0.1002),tensor(0.0561),tensor(0.4717),tensor(0.1403),tensor(0.0785),tensor(0.6604)
1170,tensor(0.0666),tensor(0.0354),tensor(0.5500),tensor(0.0152),tensor(0.0081),tensor(0.1282),tensor(0.0454),tensor(0.0242),tensor(0.3750),tensor(0.0605),tensor(0.0322),tensor(0.5000)
1171,tensor(0.2712),tensor(0.2025),tensor(0.4103),tensor(0.),tensor(0.),tensor(0.),tensor(0.1525),tensor(0.1139),tensor(0.2308),tensor(0.2034),tensor(0.1519),tensor(0.3077)
1172,tensor(0.2574),tensor(0.1912),tensor(0.3939),tensor(0.0606),tensor(0.0448),tensor(0.0938),tensor(0.1188),tensor(0.0882),tensor(0.1818),tensor(0.1782),tensor(0.1324),tensor(0.2727)
1173,tensor(0.1747),tensor(0.1136),tensor(0.3774),tensor(0.0176),tensor(0.0114),tensor(0.0385),tensor(0.0873),tensor(0.0568),tensor(0.1887),tensor(0.1397),tensor(0.0909),tensor(0.3019)
1174,tensor(0.1381),tensor(0.0773),tensor(0.6444),tensor(0.0431),tensor(0.0241),tensor(0.2045),tensor(0.0762),tensor(0.0427),tensor(0.3556),tensor(0.1286),tensor(0.0720),tensor(0.6000)
1175,tensor(0.1318),tensor(0.0769),tensor(0.4595),tensor(0.0156),tensor(0.0091),tensor(0.0556),tensor(0.0930),tensor(0.0543),tensor(0.3243),tensor(0.1240),tensor(0.0724),tensor(0.4324)
1176,tensor(0.2321),tensor(0.1383),tensor(0.7222),tensor(0.1261),tensor(0.0749),tensor(0.4000),tensor(0.1518),tensor(0.0904),tensor(0.4722),tensor(0.2143),tensor(0.1277),tensor(0.6667)
1177,tensor(0.2105),tensor(0.1274),tensor(0.6061),tensor(0.0106),tensor(0.0064),tensor(0.0312),tensor(0.1263),tensor(0.0764),tensor(0.3636),tensor(0.1579),tensor(0.0955),tensor(0.4545)
1178,tensor(0.1517),tensor(0.0889),tensor(0.5161),tensor(0.0383),tensor(0.0223),tensor(0.1333),tensor(0.0758),tensor(0.0444),tensor(0.2581),tensor(0.1137),tensor(0.0667),tensor(0.3871)
1179,tensor(0.1272),tensor(0.0694),tensor(0.7576),tensor(0.0409),tensor(0.0223),tensor(0.2500),tensor(0.0712),tensor(0.0389),tensor(0.4242),tensor(0.1221),tensor(0.0667),tensor(0.7273)
1180,tensor(0.1303),tensor(0.0749),tensor(0.5000),tensor(0.0131),tensor(0.0075),tensor(0.0513),tensor(0.0717),tensor(0.0412),tensor(0.2750),tensor(0.1107),tensor(0.0637),tensor(0.4250)
1181,tensor(0.2233),tensor(0.1484),tensor(0.4510),tensor(0.0882),tensor(0.0584),tensor(0.1800),tensor(0.1359),tensor(0.0903),tensor(0.2745),tensor(0.1845),tensor(0.1226),tensor(0.3725)
1182,tensor(0.2379),tensor(0.1455),tensor(0.6531),tensor(0.0824),tensor(0.0502),tensor(0.2292),tensor(0.1636),tensor(0.1000),tensor(0.4490),tensor(0.2230),tensor(0.1364),tensor(0.6122)
1183,tensor(0.1437),tensor(0.1053),tensor(0.2264),tensor(0.0121),tensor(0.0088),tensor(0.0192),tensor(0.0838),tensor(0.0614),tensor(0.1321),tensor(0.1198),tensor(0.0877),tensor(0.1887)
1184,tensor(0.1767),tensor(0.1089),tensor(0.4681),tensor(0.0324),tensor(0.0199),tensor(0.0870),tensor(0.1124),tensor(0.0693),tensor(0.2979),tensor(0.1687),tensor(0.1040),tensor(0.4468)
1185,tensor(0.1492),tensor(0.0880),tensor(0.4889),tensor(0.0410),tensor(0.0241),tensor(0.1364),tensor(0.0949),tensor(0.0560),tensor(0.3111),tensor(0.1085),tensor(0.0640),tensor(0.3556)
1186,tensor(0.2034),tensor(0.1194),tensor(0.6857),tensor(0.1111),tensor(0.0650),tensor(0.3824),tensor(0.1441),tensor(0.0846),tensor(0.4857),tensor(0.1441),tensor(0.0846),tensor(0.4857)
1187,tensor(0.1613),tensor(0.0919),tensor(0.6579),tensor(0.0649),tensor(0.0369),tensor(0.2703),tensor(0.0839),tensor(0.0478),tensor(0.3421),tensor(0.1419),tensor(0.0809),tensor(0.5789)
1188,tensor(0.2444),tensor(0.2115),tensor(0.2895),tensor(0.0455),tensor(0.0392),tensor(0.0541),tensor(0.1778),tensor(0.1538),tensor(0.2105),tensor(0.2000),tensor(0.1731),tensor(0.2368)
1189,tensor(0.2166),tensor(0.1328),tensor(0.5862),tensor(0.1161),tensor(0.0709),tensor(0.3214),tensor(0.1529),tensor(0.0938),tensor(0.4138),tensor(0.1911),tensor(0.1172),tensor(0.5172)
1190,tensor(0.2488),tensor(0.1625),tensor(0.5306),tensor(0.0676),tensor(0.0440),tensor(0.1458),tensor(0.1340),tensor(0.0875),tensor(0.2857),tensor(0.2201),tensor(0.1437),tensor(0.4694)
1191,tensor(0.0734),tensor(0.0390),tensor(0.6129),tensor(0.0271),tensor(0.0144),tensor(0.2333),tensor(0.0425),tensor(0.0226),tensor(0.3548),tensor(0.0618),tensor(0.0329),tensor(0.5161)
1192,tensor(0.6575),tensor(0.6154),tensor(0.7059),tensor(0.5070),tensor(0.4737),tensor(0.5455),tensor(0.6027),tensor(0.5641),tensor(0.6471),tensor(0.6301),tensor(0.5897),tensor(0.6765)
1193,tensor(0.1379),tensor(0.0763),tensor(0.7143),tensor(0.0739),tensor(0.0408),tensor(0.3902),tensor(0.1057),tensor(0.0585),tensor(0.5476),tensor(0.1287),tensor(0.0712),tensor(0.6667)
1194,tensor(0.2451),tensor(0.1582),tensor(0.5435),tensor(0.1089),tensor(0.0701),tensor(0.2444),tensor(0.1373),tensor(0.0886),tensor(0.3043),tensor(0.2157),tensor(0.1392),tensor(0.4783)
1195,tensor(0.1257),tensor(0.0700),tensor(0.6154),tensor(0.0368),tensor(0.0205),tensor(0.1842),tensor(0.0838),tensor(0.0466),tensor(0.4103),tensor(0.1152),tensor(0.0641),tensor(0.5641)
1196,tensor(0.1531),tensor(0.0968),tensor(0.3659),tensor(0.0309),tensor(0.0195),tensor(0.0750),tensor(0.1020),tensor(0.0645),tensor(0.2439),tensor(0.1531),tensor(0.0968),tensor(0.3659)
1197,tensor(0.1067),tensor(0.0684),tensor(0.2424),tensor(0.),tensor(0.),tensor(0.),tensor(0.0667),tensor(0.0427),tensor(0.1515),tensor(0.1067),tensor(0.0684),tensor(0.2424)
1198,tensor(0.2146),tensor(0.1272),tensor(0.6875),tensor(0.0197),tensor(0.0116),tensor(0.0645),tensor(0.0976),tensor(0.0578),tensor(0.3125),tensor(0.1463),tensor(0.0867),tensor(0.4688)
1199,tensor(0.2303),tensor(0.1484),tensor(0.5135),tensor(0.1227),tensor(0.0787),tensor(0.2778),tensor(0.1818),tensor(0.1172),tensor(0.4054),tensor(0.2182),tensor(0.1406),tensor(0.4865)
1200,tensor(0.0843),tensor(0.0443),tensor(0.8750),tensor(0.0544),tensor(0.0285),tensor(0.5806),tensor(0.0693),tensor(0.0364),tensor(0.7188),tensor(0.0783),tensor(0.0411),tensor(0.8125)
1201,tensor(0.0950),tensor(0.0519),tensor(0.5581),tensor(0.0040),tensor(0.0022),tensor(0.0238),tensor(0.0436),tensor(0.0238),tensor(0.2558),tensor(0.0713),tensor(0.0390),tensor(0.4186)
1202,tensor(0.2270),tensor(0.1350),tensor(0.7111),tensor(0.0714),tensor(0.0424),tensor(0.2273),tensor(0.1277),tensor(0.0759),tensor(0.4000),tensor(0.1986),tensor(0.1181),tensor(0.6222)
1203,tensor(0.0941),tensor(0.0518),tensor(0.5128),tensor(0.0284),tensor(0.0156),tensor(0.1579),tensor(0.0659),tensor(0.0363),tensor(0.3590),tensor(0.0941),tensor(0.0518),tensor(0.5128)
1204,tensor(0.2600),tensor(0.1733),tensor(0.5200),tensor(0.0707),tensor(0.0470),tensor(0.1429),tensor(0.1900),tensor(0.1267),tensor(0.3800),tensor(0.2200),tensor(0.1467),tensor(0.4400)
1205,tensor(0.1589),tensor(0.0977),tensor(0.4250),tensor(0.0283),tensor(0.0173),tensor(0.0769),tensor(0.1028),tensor(0.0632),tensor(0.2750),tensor(0.1402),tensor(0.0862),tensor(0.3750)
1206,tensor(0.0952),tensor(0.0833),tensor(0.1111),tensor(0.),tensor(0.),tensor(0.),tensor(0.0476),tensor(0.0417),tensor(0.0556),tensor(0.0714),tensor(0.0625),tensor(0.0833)
1207,tensor(0.1021),tensor(0.0594),tensor(0.3636),tensor(0.0086),tensor(0.0050),tensor(0.0312),tensor(0.0681),tensor(0.0396),tensor(0.2424),tensor(0.0936),tensor(0.0545),tensor(0.3333)
1208,tensor(0.1003),tensor(0.0580),tensor(0.3696),tensor(0.0178),tensor(0.0103),tensor(0.0667),tensor(0.0649),tensor(0.0375),tensor(0.2391),tensor(0.0944),tensor(0.0546),tensor(0.3478)
1209,tensor(0.2692),tensor(0.1944),tensor(0.4375),tensor(0.0980),tensor(0.0704),tensor(0.1613),tensor(0.2308),tensor(0.1667),tensor(0.3750),tensor(0.2308),tensor(0.1667),tensor(0.3750)
1210,tensor(0.1376),tensor(0.0812),tensor(0.4483),tensor(0.0214),tensor(0.0126),tensor(0.0714),tensor(0.0847),tensor(0.0500),tensor(0.2759),tensor(0.1058),tensor(0.0625),tensor(0.3448)
1211,tensor(0.1439),tensor(0.0817),tensor(0.6042),tensor(0.0399),tensor(0.0226),tensor(0.1702),tensor(0.0794),tensor(0.0451),tensor(0.3333),tensor(0.1141),tensor(0.0648),tensor(0.4792)
1212,tensor(0.1532),tensor(0.0957),tensor(0.3830),tensor(0.0343),tensor(0.0214),tensor(0.0870),tensor(0.0851),tensor(0.0532),tensor(0.2128),tensor(0.1277),tensor(0.0798),tensor(0.3191)
1213,tensor(0.1318),tensor(0.0769),tensor(0.4595),tensor(0.0156),tensor(0.0091),tensor(0.0556),tensor(0.0930),tensor(0.0543),tensor(0.3243),tensor(0.1240),tensor(0.0724),tensor(0.4324)
1214,tensor(0.1159),tensor(0.0658),tensor(0.4848),tensor(0.0292),tensor(0.0165),tensor(0.1250),tensor(0.0942),tensor(0.0535),tensor(0.3939),tensor(0.1087),tensor(0.0617),tensor(0.4545)
1215,tensor(0.3212),tensor(0.2246),tensor(0.5636),tensor(0.1571),tensor(0.1095),tensor(0.2778),tensor(0.1969),tensor(0.1377),tensor(0.3455),tensor(0.3109),tensor(0.2174),tensor(0.5455)
1216,tensor(0.1945),tensor(0.1131),tensor(0.6957),tensor(0.0612),tensor(0.0355),tensor(0.2222),tensor(0.0973),tensor(0.0565),tensor(0.3478),tensor(0.1520),tensor(0.0883),tensor(0.5435)
1217,tensor(0.2143),tensor(0.2308),tensor(0.2000),tensor(0.1111),tensor(0.1200),tensor(0.1034),tensor(0.1429),tensor(0.1538),tensor(0.1333),tensor(0.1429),tensor(0.1538),tensor(0.1333)
1218,tensor(0.1134),tensor(0.0611),tensor(0.7800),tensor(0.0525),tensor(0.0283),tensor(0.3673),tensor(0.0843),tensor(0.0455),tensor(0.5800),tensor(0.1076),tensor(0.0580),tensor(0.7400)
1219,tensor(0.1682),tensor(0.1169),tensor(0.3000),tensor(0.0381),tensor(0.0263),tensor(0.0690),tensor(0.1308),tensor(0.0909),tensor(0.2333),tensor(0.1495),tensor(0.1039),tensor(0.2667)
1220,tensor(0.0688),tensor(0.0367),tensor(0.5625),tensor(0.0269),tensor(0.0143),tensor(0.2258),tensor(0.0535),tensor(0.0285),tensor(0.4375),tensor(0.0688),tensor(0.0367),tensor(0.5625)
1221,tensor(0.1078),tensor(0.0675),tensor(0.2683),tensor(0.0099),tensor(0.0062),tensor(0.0250),tensor(0.0588),tensor(0.0368),tensor(0.1463),tensor(0.0882),tensor(0.0552),tensor(0.2195)
1222,tensor(0.2059),tensor(0.1338),tensor(0.4468),tensor(0.0594),tensor(0.0385),tensor(0.1304),tensor(0.1275),tensor(0.0828),tensor(0.2766),tensor(0.1667),tensor(0.1083),tensor(0.3617)
1223,tensor(0.1465),tensor(0.0847),tensor(0.5417),tensor(0.0623),tensor(0.0359),tensor(0.2340),tensor(0.0958),tensor(0.0554),tensor(0.3542),tensor(0.1183),tensor(0.0684),tensor(0.4375)
1224,tensor(0.2360),tensor(0.1429),tensor(0.6774),tensor(0.0795),tensor(0.0479),tensor(0.2333),tensor(0.1573),tensor(0.0952),tensor(0.4516),tensor(0.2135),tensor(0.1293),tensor(0.6129)
1225,tensor(0.1468),tensor(0.0865),tensor(0.4848),tensor(0.0370),tensor(0.0217),tensor(0.1250),tensor(0.0734),tensor(0.0432),tensor(0.2424),tensor(0.1193),tensor(0.0703),tensor(0.3939)
1226,tensor(0.2302),tensor(0.1667),tensor(0.3721),tensor(0.0292),tensor(0.0211),tensor(0.0476),tensor(0.1727),tensor(0.1250),tensor(0.2791),tensor(0.1871),tensor(0.1354),tensor(0.3023)
1227,tensor(0.1918),tensor(0.1129),tensor(0.6364),tensor(0.1103),tensor(0.0648),tensor(0.3721),tensor(0.1301),tensor(0.0766),tensor(0.4318),tensor(0.1849),tensor(0.1089),tensor(0.6136)
1228,tensor(0.1060),tensor(0.0596),tensor(0.4783),tensor(0.0291),tensor(0.0163),tensor(0.1333),tensor(0.0627),tensor(0.0352),tensor(0.2826),tensor(0.1060),tensor(0.0596),tensor(0.4783)
1229,tensor(0.0980),tensor(0.0536),tensor(0.5667),tensor(0.0116),tensor(0.0063),tensor(0.0690),tensor(0.0634),tensor(0.0347),tensor(0.3667),tensor(0.0922),tensor(0.0505),tensor(0.5333)
1230,tensor(0.1137),tensor(0.0628),tensor(0.6000),tensor(0.0211),tensor(0.0117),tensor(0.1136),tensor(0.0589),tensor(0.0326),tensor(0.3111),tensor(0.1095),tensor(0.0605),tensor(0.5778)
1231,tensor(0.1862),tensor(0.1080),tensor(0.6739),tensor(0.0302),tensor(0.0175),tensor(0.1111),tensor(0.0841),tensor(0.0488),tensor(0.3043),tensor(0.1562),tensor(0.0906),tensor(0.5652)
1232,tensor(0.3433),tensor(0.2323),tensor(0.6571),tensor(0.1515),tensor(0.1020),tensor(0.2941),tensor(0.2687),tensor(0.1818),tensor(0.5143),tensor(0.3284),tensor(0.2222),tensor(0.6286)
1233,tensor(0.1577),tensor(0.0902),tensor(0.6286),tensor(0.0144),tensor(0.0082),tensor(0.0588),tensor(0.0717),tensor(0.0410),tensor(0.2857),tensor(0.1004),tensor(0.0574),tensor(0.4000)
1234,tensor(0.2599),tensor(0.1729),tensor(0.5227),tensor(0.0914),tensor(0.0606),tensor(0.1860),tensor(0.1921),tensor(0.1278),tensor(0.3864),tensor(0.2034),tensor(0.1353),tensor(0.4091)
1235,tensor(0.1443),tensor(0.0833),tensor(0.5366),tensor(0.0264),tensor(0.0152),tensor(0.1000),tensor(0.0852),tensor(0.0492),tensor(0.3171),tensor(0.1311),tensor(0.0758),tensor(0.4878)
1236,tensor(0.2167),tensor(0.1376),tensor(0.5098),tensor(0.0840),tensor(0.0532),tensor(0.2000),tensor(0.1250),tensor(0.0794),tensor(0.2941),tensor(0.1917),tensor(0.1217),tensor(0.4510)
1237,tensor(0.1502),tensor(0.0899),tensor(0.4571),tensor(0.0095),tensor(0.0056),tensor(0.0294),tensor(0.0939),tensor(0.0562),tensor(0.2857),tensor(0.1221),tensor(0.0730),tensor(0.3714)
1238,tensor(0.2449),tensor(0.1622),tensor(0.5000),tensor(0.0828),tensor(0.0545),tensor(0.1714),tensor(0.1633),tensor(0.1081),tensor(0.3333),tensor(0.2041),tensor(0.1351),tensor(0.4167)
1239,tensor(0.2014),tensor(0.1207),tensor(0.6087),tensor(0.1087),tensor(0.0649),tensor(0.3333),tensor(0.1151),tensor(0.0690),tensor(0.3478),tensor(0.2014),tensor(0.1207),tensor(0.6087)
1240,tensor(0.2735),tensor(0.2286),tensor(0.3404),tensor(0.1391),tensor(0.1159),tensor(0.1739),tensor(0.2051),tensor(0.1714),tensor(0.2553),tensor(0.2393),tensor(0.2000),tensor(0.2979)
1241,tensor(0.4000),tensor(0.4333),tensor(0.3714),tensor(0.1270),tensor(0.1379),tensor(0.1176),tensor(0.2462),tensor(0.2667),tensor(0.2286),tensor(0.3692),tensor(0.4000),tensor(0.3429)
1242,tensor(0.1736),tensor(0.1004),tensor(0.6389),tensor(0.0532),tensor(0.0307),tensor(0.2000),tensor(0.1132),tensor(0.0655),tensor(0.4167),tensor(0.1585),tensor(0.0917),tensor(0.5833)
1243,tensor(0.1515),tensor(0.0862),tensor(0.6250),tensor(0.0508),tensor(0.0288),tensor(0.2128),tensor(0.0960),tensor(0.0546),tensor(0.3958),tensor(0.1313),tensor(0.0747),tensor(0.5417)
1244,tensor(0.3025),tensor(0.2045),tensor(0.5806),tensor(0.0684),tensor(0.0460),tensor(0.1333),tensor(0.1681),tensor(0.1136),tensor(0.3226),tensor(0.2521),tensor(0.1705),tensor(0.4839)
1245,tensor(0.3025),tensor(0.2045),tensor(0.5806),tensor(0.0684),tensor(0.0460),tensor(0.1333),tensor(0.1681),tensor(0.1136),tensor(0.3226),tensor(0.2521),tensor(0.1705),tensor(0.4839)
1246,tensor(0.1060),tensor(0.0578),tensor(0.6389),tensor(0.0278),tensor(0.0151),tensor(0.1714),tensor(0.0553),tensor(0.0302),tensor(0.3333),tensor(0.0922),tensor(0.0503),tensor(0.5556)
1247,tensor(0.0356),tensor(0.0184),tensor(0.5455),tensor(0.0060),tensor(0.0031),tensor(0.1000),tensor(0.0356),tensor(0.0184),tensor(0.5455),tensor(0.0356),tensor(0.0184),tensor(0.5455)
1248,tensor(0.1229),tensor(0.0696),tensor(0.5238),tensor(0.0337),tensor(0.0190),tensor(0.1463),tensor(0.0726),tensor(0.0411),tensor(0.3095),tensor(0.1061),tensor(0.0601),tensor(0.4524)
1249,tensor(0.2743),tensor(0.1832),tensor(0.5455),tensor(0.0925),tensor(0.0615),tensor(0.1860),tensor(0.1486),tensor(0.0992),tensor(0.2955),tensor(0.2286),tensor(0.1527),tensor(0.4545)
1250,tensor(0.3141),tensor(0.2113),tensor(0.6122),tensor(0.1058),tensor(0.0709),tensor(0.2083),tensor(0.2094),tensor(0.1408),tensor(0.4082),tensor(0.2723),tensor(0.1831),tensor(0.5306)
1251,tensor(0.2222),tensor(0.1417),tensor(0.5143),tensor(0.0500),tensor(0.0317),tensor(0.1176),tensor(0.1235),tensor(0.0787),tensor(0.2857),tensor(0.1605),tensor(0.1024),tensor(0.3714)
1252,tensor(0.2315),tensor(0.1343),tensor(0.8372),tensor(0.1553),tensor(0.0899),tensor(0.5714),tensor(0.2122),tensor(0.1231),tensor(0.7674),tensor(0.2186),tensor(0.1269),tensor(0.7907)
1253,tensor(0.4272),tensor(0.3284),tensor(0.6111),tensor(0.2772),tensor(0.2121),tensor(0.4000),tensor(0.3107),tensor(0.2388),tensor(0.4444),tensor(0.3301),tensor(0.2537),tensor(0.4722)
1254,tensor(0.1611),tensor(0.0909),tensor(0.7073),tensor(0.0615),tensor(0.0346),tensor(0.2750),tensor(0.0889),tensor(0.0502),tensor(0.3902),tensor(0.1500),tensor(0.0846),tensor(0.6585)
1255,tensor(0.1683),tensor(0.1030),tensor(0.4595),tensor(0.0600),tensor(0.0366),tensor(0.1667),tensor(0.1188),tensor(0.0727),tensor(0.3243),tensor(0.1485),tensor(0.0909),tensor(0.4054)
1256,tensor(0.2721),tensor(0.1923),tensor(0.4651),tensor(0.0414),tensor(0.0291),tensor(0.0714),tensor(0.1633),tensor(0.1154),tensor(0.2791),tensor(0.2313),tensor(0.1635),tensor(0.3953)
1257,tensor(0.1921),tensor(0.1107),tensor(0.7250),tensor(0.0467),tensor(0.0268),tensor(0.1795),tensor(0.1060),tensor(0.0611),tensor(0.4000),tensor(0.1457),tensor(0.0840),tensor(0.5500)
1258,tensor(0.3146),tensor(0.2074),tensor(0.6512),tensor(0.1136),tensor(0.0746),tensor(0.2381),tensor(0.2472),tensor(0.1630),tensor(0.5116),tensor(0.2921),tensor(0.1926),tensor(0.6047)
1259,tensor(0.1473),tensor(0.0831),tensor(0.6471),tensor(0.0404),tensor(0.0227),tensor(0.1800),tensor(0.0893),tensor(0.0504),tensor(0.3922),tensor(0.1339),tensor(0.0756),tensor(0.5882)
1260,tensor(0.0833),tensor(0.0446),tensor(0.6250),tensor(0.0251),tensor(0.0134),tensor(0.1935),tensor(0.0583),tensor(0.0312),tensor(0.4375),tensor(0.0833),tensor(0.0446),tensor(0.6250)
1261,tensor(0.2195),tensor(0.1364),tensor(0.5625),tensor(0.0820),tensor(0.0508),tensor(0.2128),tensor(0.1382),tensor(0.0859),tensor(0.3542),tensor(0.1870),tensor(0.1162),tensor(0.4792)
1262,tensor(0.2408),tensor(0.1523),tensor(0.5750),tensor(0.0952),tensor(0.0600),tensor(0.2308),tensor(0.1466),tensor(0.0927),tensor(0.3500),tensor(0.2304),tensor(0.1457),tensor(0.5500)
1263,tensor(0.2721),tensor(0.1923),tensor(0.4651),tensor(0.0414),tensor(0.0291),tensor(0.0714),tensor(0.1633),tensor(0.1154),tensor(0.2791),tensor(0.2313),tensor(0.1635),tensor(0.3953)
1264,tensor(0.1806),tensor(0.1071),tensor(0.5745),tensor(0.0875),tensor(0.0518),tensor(0.2826),tensor(0.1338),tensor(0.0794),tensor(0.4255),tensor(0.1806),tensor(0.1071),tensor(0.5745)
1265,tensor(0.1806),tensor(0.1071),tensor(0.5745),tensor(0.0875),tensor(0.0518),tensor(0.2826),tensor(0.1338),tensor(0.0794),tensor(0.4255),tensor(0.1806),tensor(0.1071),tensor(0.5745)
1266,tensor(0.0468),tensor(0.0249),tensor(0.4000),tensor(0.),tensor(0.),tensor(0.),tensor(0.0268),tensor(0.0142),tensor(0.2286),tensor(0.0401),tensor(0.0213),tensor(0.3429)
1267,tensor(0.1027),tensor(0.0573),tensor(0.5000),tensor(0.0138),tensor(0.0077),tensor(0.0690),tensor(0.0685),tensor(0.0382),tensor(0.3333),tensor(0.0890),tensor(0.0496),tensor(0.4333)
1268,tensor(0.1846),tensor(0.1132),tensor(0.5000),tensor(0.0725),tensor(0.0443),tensor(0.2000),tensor(0.1026),tensor(0.0629),tensor(0.2778),tensor(0.1333),tensor(0.0818),tensor(0.3611)
1269,tensor(0.2469),tensor(0.1786),tensor(0.4000),tensor(0.1125),tensor(0.0811),tensor(0.1837),tensor(0.2099),tensor(0.1518),tensor(0.3400),tensor(0.2346),tensor(0.1696),tensor(0.3800)
1270,tensor(0.0934),tensor(0.0517),tensor(0.4800),tensor(0.0235),tensor(0.0130),tensor(0.1250),tensor(0.0700),tensor(0.0388),tensor(0.3600),tensor(0.0934),tensor(0.0517),tensor(0.4800)
1271,tensor(0.2105),tensor(0.1274),tensor(0.6061),tensor(0.0106),tensor(0.0064),tensor(0.0312),tensor(0.1263),tensor(0.0764),tensor(0.3636),tensor(0.1579),tensor(0.0955),tensor(0.4545)
1272,tensor(0.1760),tensor(0.1043),tensor(0.5641),tensor(0.0645),tensor(0.0381),tensor(0.2105),tensor(0.1120),tensor(0.0664),tensor(0.3590),tensor(0.1760),tensor(0.1043),tensor(0.5641)
1273,tensor(0.1872),tensor(0.1145),tensor(0.5135),tensor(0.0398),tensor(0.0242),tensor(0.1111),tensor(0.0887),tensor(0.0542),tensor(0.2432),tensor(0.1675),tensor(0.1024),tensor(0.4595)
1274,tensor(0.1325),tensor(0.0769),tensor(0.4773),tensor(0.0381),tensor(0.0221),tensor(0.1395),tensor(0.0946),tensor(0.0549),tensor(0.3409),tensor(0.1136),tensor(0.0659),tensor(0.4091)
1275,tensor(0.2786),tensor(0.1806),tensor(0.6087),tensor(0.0905),tensor(0.0584),tensor(0.2000),tensor(0.1692),tensor(0.1097),tensor(0.3696),tensor(0.2587),tensor(0.1677),tensor(0.5652)
1276,tensor(0.1217),tensor(0.0782),tensor(0.2745),tensor(0.),tensor(0.),tensor(0.),tensor(0.0783),tensor(0.0503),tensor(0.1765),tensor(0.1217),tensor(0.0782),tensor(0.2745)
1277,tensor(0.1983),tensor(0.1176),tensor(0.6316),tensor(0.0672),tensor(0.0396),tensor(0.2222),tensor(0.1322),tensor(0.0784),tensor(0.4211),tensor(0.1818),tensor(0.1078),tensor(0.5789)
1278,tensor(0.2488),tensor(0.1625),tensor(0.5306),tensor(0.0676),tensor(0.0440),tensor(0.1458),tensor(0.1340),tensor(0.0875),tensor(0.2857),tensor(0.2201),tensor(0.1437),tensor(0.4694)
1279,tensor(0.2597),tensor(0.1923),tensor(0.4000),tensor(0.0132),tensor(0.0097),tensor(0.0204),tensor(0.1299),tensor(0.0962),tensor(0.2000),tensor(0.2338),tensor(0.1731),tensor(0.3600)
1280,tensor(0.1798),tensor(0.1048),tensor(0.6316),tensor(0.0604),tensor(0.0351),tensor(0.2162),tensor(0.0824),tensor(0.0480),tensor(0.2895),tensor(0.1648),tensor(0.0961),tensor(0.5789)
1281,tensor(0.1739),tensor(0.1007),tensor(0.6383),tensor(0.0758),tensor(0.0438),tensor(0.2826),tensor(0.1217),tensor(0.0705),tensor(0.4468),tensor(0.1565),tensor(0.0906),tensor(0.5745)
1282,tensor(0.1566),tensor(0.0936),tensor(0.4783),tensor(0.0215),tensor(0.0128),tensor(0.0667),tensor(0.0712),tensor(0.0426),tensor(0.2174),tensor(0.1423),tensor(0.0851),tensor(0.4348)
1283,tensor(0.2441),tensor(0.1483),tensor(0.6889),tensor(0.1190),tensor(0.0721),tensor(0.3409),tensor(0.1260),tensor(0.0766),tensor(0.3556),tensor(0.2205),tensor(0.1340),tensor(0.6222)
1284,tensor(0.1734),tensor(0.0993),tensor(0.6818),tensor(0.0523),tensor(0.0299),tensor(0.2093),tensor(0.1156),tensor(0.0662),tensor(0.4545),tensor(0.1445),tensor(0.0828),tensor(0.5682)
1285,tensor(0.3019),tensor(0.2462),tensor(0.3902),tensor(0.1923),tensor(0.1562),tensor(0.2500),tensor(0.2830),tensor(0.2308),tensor(0.3659),tensor(0.2830),tensor(0.2308),tensor(0.3659)
1286,tensor(0.1889),tensor(0.1250),tensor(0.3864),tensor(0.0225),tensor(0.0148),tensor(0.0465),tensor(0.0889),tensor(0.0588),tensor(0.1818),tensor(0.1444),tensor(0.0956),tensor(0.2955)
1287,tensor(0.2490),tensor(0.1463),tensor(0.8333),tensor(0.1088),tensor(0.0637),tensor(0.3714),tensor(0.1494),tensor(0.0878),tensor(0.5000),tensor(0.2158),tensor(0.1268),tensor(0.7222)
1288,tensor(0.1646),tensor(0.0932),tensor(0.7021),tensor(0.0802),tensor(0.0453),tensor(0.3478),tensor(0.0948),tensor(0.0537),tensor(0.4043),tensor(0.1446),tensor(0.0819),tensor(0.6170)
1289,tensor(0.1737),tensor(0.0973),tensor(0.8056),tensor(0.0361),tensor(0.0202),tensor(0.1714),tensor(0.0838),tensor(0.0470),tensor(0.3889),tensor(0.1257),tensor(0.0705),tensor(0.5833)
1290,tensor(0.2391),tensor(0.1930),tensor(0.3143),tensor(0.0222),tensor(0.0179),tensor(0.0294),tensor(0.1522),tensor(0.1228),tensor(0.2000),tensor(0.2174),tensor(0.1754),tensor(0.2857)
1291,tensor(0.1411),tensor(0.0816),tensor(0.5227),tensor(0.0556),tensor(0.0320),tensor(0.2093),tensor(0.0982),tensor(0.0567),tensor(0.3636),tensor(0.1104),tensor(0.0638),tensor(0.4091)
